0.6320141553878784,1
0.6871098279953003,1
0.6875284910202026,1
0.6772100925445557,1
0.6737939715385437,1
0.70969557762146,1
0.6234221458435059,1
0.6763584613800049,1
0.643496572971344,1
0.6992575526237488,1
0.6684145331382751,1
0.6592601537704468,1
0.6448243260383606,1
0.6864302158355713,1
0.6767309308052063,1
0.677757978439331,1
0.7246769070625305,1
0.6265439391136169,1
0.6605584621429443,1
0.6194159984588623,1
0.6535776853561401,1
0.6605202555656433,1
0.7037177681922913,1
0.6541974544525146,1
0.6209511756896973,1
0.6735444068908691,1
0.6291594505310059,1
0.6703000664710999,1
0.6509124040603638,1
0.6637439727783203,1
0.6276016235351563,1
0.6981115341186523,1
0.6494029760360718,1
0.667181134223938,1
0.6779661178588867,1
0.6775323152542114,1
0.6870384216308594,1
0.6892168521881104,1
0.6929882168769836,1
0.6675446629524231,1
0.6436308026313782,1
0.6593772172927856,1
0.6683071255683899,1
0.638887882232666,1
0.6760370135307312,1
0.6973741054534912,1
0.6353505849838257,1
0.6503195762634277,1
0.6804629564285278,1
0.6510931849479675,1
0.6338564157485962,1
0.6367056965827942,1
0.651222825050354,1
0.7075523138046265,1
0.6654962301254272,1
0.5737869143486023,1
0.6907324194908142,1
0.6511374711990356,1
0.6369415521621704,1
0.6922587156295776,1
0.6494806408882141,1
0.6549093723297119,1
0.6927745342254639,1
0.624147355556488,1
0.6311352252960205,1
0.6552180051803589,1
0.7015537619590759,1
0.6204854249954224,1
0.7027846574783325,1
0.653427004814148,1
0.6592988967895508,1
0.6310958862304688,1
0.6386425495147705,1
0.6689775586128235,1
0.6553351879119873,1
0.6469059586524963,1
0.6480007171630859,1
0.705042839050293,1
0.6707412004470825,1
0.6946578025817871,1
0.6146867275238037,1
0.652403712272644,1
0.6849502921104431,1
0.6823946833610535,1
0.7949912548065186,1
0.6905801892280579,1
0.6675137877464294,1
0.7001902461051941,1
0.6988170146942139,1
0.6728358268737793,1
0.6801894903182983,1
0.6584551334381104,1
0.6294530034065247,1
0.65901118516922,1
0.6678123474121094,1
